station_id,tram_id,station_name,tram_name,station_latitude,station_longitude,tram_latitude,tram_longitude,tram_line,distance_km,distance_m,walkable_5min,walkable_10min,last_updated,data_version
BK032,TR0168,Médiathèque Emile Zola,Place Carnot,43.6082468,3.8930561,43.6037042,3.8842576,Unknown,0.870058700017354,870.058700017354,False,False,2025-12-16 10:11:13,1.0
BK032,TR0169,Médiathèque Emile Zola,Rives du Lez - Consuls de Mer,43.6082468,3.8930561,43.6040207,3.8938614,42237,0.4743730611144677,474.37306111446776,False,True,2025-12-16 10:11:13,1.0
BK033,TR0137,Nombre d'Or,Corum,43.6079002,3.8866534,43.6142561,3.881957,41131,0.8015296471043218,801.5296471043218,False,False,2025-12-16 10:11:13,1.0
BK033,TR0124,Nombre d'Or,Rives du Lez,43.6079002,3.8866534,43.6040961,3.8948979,41145,0.7871325607642443,787.1325607642443,False,True,2025-12-16 10:11:13,1.0
BK033,TR0113,Nombre d'Or,Comédie,43.6079002,3.8866534,43.6084079,3.8797702,41133,0.5570572707866193,557.0572707866193,False,True,2025-12-16 10:11:13,1.0
BK033,TR0114,Nombre d'Or,Gare Saint-Roch,43.6079002,3.8866534,43.6056584,3.8801992,41135,0.576356171832676,576.356171832676,False,True,2025-12-16 10:11:13,1.0
BK033,TR0137,Nombre d'Or,Corum,43.6079002,3.8866534,43.6144182,3.8818054,42141,0.8231832171053003,823.1832171053003,False,False,2025-12-16 10:11:13,1.0
BK033,TR0168,Nombre d'Or,Place Carnot,43.6079002,3.8866534,43.6036345,3.8842954,42129,0.5109104482367356,510.9104482367356,False,True,2025-12-16 10:11:13,1.0
BK033,TR0153,Nombre d'Or,Voltaire,43.6079002,3.8866534,43.6037049,3.8892253,42131,0.5103928328603812,510.3928328603812,False,True,2025-12-16 10:11:13,1.0
BK033,TR0169,Nombre d'Or,Rives du Lez - Consuls de Mer,43.6079002,3.8866534,43.603993,3.8940022,42133,0.7340727154776796,734.0727154776796,False,True,2025-12-16 10:11:13,1.0
BK033,TR0142,Nombre d'Or,Les Aubes,43.6079002,3.8866534,43.6139508,3.8883314,42231,0.6862253151661876,686.2253151661876,False,True,2025-12-16 10:11:13,1.0
BK033,TR0143,Nombre d'Or,Pompignane,43.6079002,3.8866534,43.6125111,3.8949065,42233,0.8392733385854438,839.2733385854439,False,False,2025-12-16 10:11:13,1.0
BK033,TR0145,Nombre d'Or,Antigone,43.6079002,3.8866534,43.6086092,3.8866898,41139,0.0788916564720767,78.89165647207678,True,True,2025-12-16 10:11:13,1.0
BK033,TR0147,Nombre d'Or,Léon Blum,43.6079002,3.8866534,43.6088993,3.8902941,41141,0.3134701660295633,313.47016602956336,True,True,2025-12-16 10:11:13,1.0
BK033,TR0125,Nombre d'Or,Place de l'Europe,43.6079002,3.8866534,43.6072981,3.8939097,41143,0.5880578070413528,588.0578070413528,False,True,2025-12-16 10:11:13,1.0
BK033,TR0088,Nombre d'Or,Rondelet,43.6079002,3.8866534,43.6030665,3.8761818,42125,0.999887096432024,999.887096432024,False,False,2025-12-16 10:11:13,1.0
BK033,TR0107,Nombre d'Or,Gare Saint-Roch République,43.6079002,3.8866534,43.6051723,3.8797962,43231,0.6299481001430159,629.948100143016,False,True,2025-12-16 10:11:13,1.0
BK033,TR0098,Nombre d'Or,Observatoire,43.6079002,3.8866534,43.606427,3.8766896,43233,0.8187859585485678,818.7859585485678,False,False,2025-12-16 10:11:13,1.0
BK033,TR0098,Nombre d'Or,Observatoire,43.6079002,3.8866534,43.6063438,3.8768143,43125,0.81087582396854,810.87582396854,False,False,2025-12-16 10:11:13,1.0
BK033,TR0107,Nombre d'Or,Gare Saint-Roch République,43.6079002,3.8866534,43.6052424,3.8797132,43127,0.6321314647195635,632.1314647195635,False,True,2025-12-16 10:11:13,1.0
BK033,TR0113,Nombre d'Or,Comédie,43.6079002,3.8866534,43.6083781,3.8798137,41223,0.5532451189187549,553.245118918755,False,True,2025-12-16 10:11:13,1.0
BK033,TR0114,Nombre d'Or,Gare Saint-Roch,43.6079002,3.8866534,43.6056635,3.8802526,41221,0.5722358955140753,572.2358955140753,False,True,2025-12-16 10:11:13,1.0
BK033,TR0124,Nombre d'Or,Rives du Lez,43.6079002,3.8866534,43.6043283,3.8948981,41211,0.773576693669426,773.576693669426,False,True,2025-12-16 10:11:13,1.0
BK033,TR0125,Nombre d'Or,Place de l'Europe,43.6079002,3.8866534,43.6073923,3.8939694,41213,0.5917416441061751,591.7416441061752,False,True,2025-12-16 10:11:13,1.0
BK033,TR0137,Nombre d'Or,Corum,43.6079002,3.8866534,43.6141886,3.881667,41225,0.80628655589983,806.28655589983,False,False,2025-12-16 10:11:13,1.0
BK033,TR0137,Nombre d'Or,Corum,43.6079002,3.8866534,43.6144479,3.8821386,42229,0.813761341421836,813.7613414218359,False,False,2025-12-16 10:11:13,1.0
BK033,TR0142,Nombre d'Or,Les Aubes,43.6079002,3.8866534,43.61399,3.8881044,42139,0.6871575401074159,687.1575401074159,False,True,2025-12-16 10:11:13,1.0
BK033,TR0143,Nombre d'Or,Pompignane,43.6079002,3.8866534,43.6126573,3.8949896,42137,0.8545458760407603,854.5458760407603,False,False,2025-12-16 10:11:13,1.0
BK033,TR0146,Nombre d'Or,Du Guesclin,43.6079002,3.8866534,43.6071804,3.8833017,41138,0.2814784508787011,281.47845087870115,True,True,2025-12-16 10:11:13,1.0
BK033,TR0145,Nombre d'Or,Antigone,43.6079002,3.8866534,43.6084999,3.8866241,41217,0.0667253118356147,66.72531183561478,True,True,2025-12-16 10:11:13,1.0
BK033,TR0146,Nombre d'Or,Du Guesclin,43.6079002,3.8866534,43.6070636,3.8831972,41218,0.2934106029491451,293.4106029491452,True,True,2025-12-16 10:11:13,1.0
BK033,TR0147,Nombre d'Or,Léon Blum,43.6079002,3.8866534,43.6089494,3.8900989,41215,0.3009414537185484,300.9414537185484,True,True,2025-12-16 10:11:13,1.0
BK033,TR0168,Nombre d'Or,Place Carnot,43.6079002,3.8866534,43.6037618,3.8842324,42241,0.4997533407465128,499.7533407465128,False,True,2025-12-16 10:11:13,1.0
BK033,TR0153,Nombre d'Or,Voltaire,43.6079002,3.8866534,43.6037185,3.8889694,42239,0.5009823374638377,500.98233746383767,False,True,2025-12-16 10:11:13,1.0
BK033,TR0168,Nombre d'Or,Place Carnot,43.6079002,3.8866534,43.6037042,3.8842576,Unknown,0.5048783524901183,504.87835249011823,False,True,2025-12-16 10:11:13,1.0
BK033,TR0169,Nombre d'Or,Rives du Lez - Consuls de Mer,43.6079002,3.8866534,43.6040207,3.8938614,42237,0.7231240852569493,723.1240852569492,False,True,2025-12-16 10:11:13,1.0
BK006,TR0163,Boutonnet,Stade Philippidès,43.6199984,3.8678033,43.6189067,3.8694871,41125,0.181955393004989,181.955393004989,True,True,2025-12-16 10:11:13,1.0
BK006,TR0162,Boutonnet,Saint-Éloi,43.6199984,3.8678033,43.6269229,3.8657829,41121,0.7869564474716776,786.9564474716776,False,True,2025-12-16 10:11:13,1.0
BK006,TR0140,Boutonnet,Albert 1er - Saint-Charles,43.6199984,3.8678033,43.6164538,3.8741502,41127,0.6452839126589595,645.2839126589595,False,True,2025-12-16 10:11:13,1.0
BK006,TR0160,Boutonnet,Boutonnet  - Cité des Arts,43.6199984,3.8678033,43.6224984,3.8681444,41123,0.2793400103280019,279.3400103280019,True,True,2025-12-16 10:11:13,1.0
BK006,TR0140,Boutonnet,Albert 1er - Saint-Charles,43.6199984,3.8678033,43.6166028,3.8739949,41229,0.6252890714634453,625.2890714634452,False,True,2025-12-16 10:11:13,1.0
BK006,TR0160,Boutonnet,Boutonnet  - Cité des Arts,43.6199984,3.8678033,43.6226771,3.868106,41233,0.2988528111582558,298.85281115825586,True,True,2025-12-16 10:11:13,1.0
BK006,TR0162,Boutonnet,Saint-Éloi,43.6199984,3.8678033,43.6270802,3.8656448,41235,0.8063996757733971,806.3996757733971,False,False,2025-12-16 10:11:13,1.0
BK006,TR0163,Boutonnet,Stade Philippidès,43.6199984,3.8678033,43.6190802,3.8695186,41231,0.1717261666106476,171.72616661064768,True,True,2025-12-16 10:11:13,1.0
BK006,TR0183,Boutonnet,Peyrou - Arc de Triomphe,43.6199984,3.8678033,43.6117993,3.8723484,44103,0.9823809029358817,982.3809029358816,False,False,2025-12-16 10:11:13,1.0
BK006,TR0185,Boutonnet,Albert 1er - Jardin des Plantes,43.6199984,3.8678033,43.6148176,3.8737832,44102,0.7507333788171359,750.7333788171359,False,True,2025-12-16 10:11:13,1.0
BK006,TR0185,Boutonnet,Albert 1er - Jardin des Plantes,43.6199984,3.8678033,43.6148246,3.873733,44202,0.7475493310283012,747.5493310283013,False,True,2025-12-16 10:11:13,1.0
BK006,TR0192,Boutonnet,Saint-Éloi - Docteur Pezet,43.6199984,3.8678033,43.6271136,3.8667078,Unknown,0.7960729819503876,796.0729819503875,False,True,2025-12-16 10:11:13,1.0
BK006,TR0192,Boutonnet,Saint-Éloi - Docteur Pezet,43.6199984,3.8678033,43.6270892,3.866745,Unknown,0.793049359340875,793.049359340875,False,True,2025-12-16 10:11:13,1.0
BK035,TR0137,Observatoire,Corum,43.6145267,3.8710807,43.6142561,3.881957,41131,0.8761130929722049,876.1130929722049,False,False,2025-12-16 10:11:13,1.0
BK035,TR0139,Observatoire,Louis Blanc - Agora de la Danse,43.6145267,3.8710807,43.6147274,3.8782032,41129,0.5738285547318257,573.8285547318256,False,True,2025-12-16 10:11:13,1.0
BK035,TR0163,Observatoire,Stade Philippidès,43.6145267,3.8710807,43.6189067,3.8694871,41125,0.5036463563460314,503.6463563460314,False,True,2025-12-16 10:11:13,1.0
BK035,TR0113,Observatoire,Comédie,43.6145267,3.8710807,43.6084079,3.8797702,41133,0.9758746004628264,975.8746004628264,False,False,2025-12-16 10:11:13,1.0
BK035,TR0140,Observatoire,Albert 1er - Saint-Charles,43.6145267,3.8710807,43.6164538,3.8741502,41127,0.3270759105516332,327.0759105516332,True,True,2025-12-16 10:11:13,1.0
BK035,TR0137,Observatoire,Corum,43.6145267,3.8710807,43.6144182,3.8818054,42141,0.8634748155810844,863.4748155810844,False,False,2025-12-16 10:11:13,1.0
BK035,TR0160,Observatoire,Boutonnet  - Cité des Arts,43.6145267,3.8710807,43.6224984,3.8681444,41123,0.9173866851207976,917.3866851207974,False,False,2025-12-16 10:11:13,1.0
BK035,TR0156,Observatoire,Plan Cabanes,43.6145267,3.8710807,43.6085497,3.8680755,43121,0.7072811373878645,707.2811373878644,False,True,2025-12-16 10:11:13,1.0
BK035,TR0103,Observatoire,Gambetta - Chaptal,43.6145267,3.8710807,43.6062372,3.8727299,43235,0.9312645181662744,931.2645181662745,False,False,2025-12-16 10:11:13,1.0
BK035,TR0157,Observatoire,Arceaux,43.6145267,3.8710807,43.609864,3.8624768,43119,0.8652271814299946,865.2271814299945,False,False,2025-12-16 10:11:13,1.0
BK035,TR0113,Observatoire,Comédie,43.6145267,3.8710807,43.6083781,3.8798137,41223,0.9806955756957532,980.6955756957532,False,False,2025-12-16 10:11:13,1.0
BK035,TR0137,Observatoire,Corum,43.6145267,3.8710807,43.6141886,3.881667,41225,0.8530790845394577,853.0790845394577,False,False,2025-12-16 10:11:13,1.0
BK035,TR0137,Observatoire,Corum,43.6145267,3.8710807,43.6144479,3.8821386,42229,0.8902576485873788,890.2576485873788,False,False,2025-12-16 10:11:13,1.0
BK035,TR0139,Observatoire,Louis Blanc - Agora de la Danse,43.6145267,3.8710807,43.6147682,3.8780174,41227,0.559081754834516,559.081754834516,False,True,2025-12-16 10:11:13,1.0
BK035,TR0140,Observatoire,Albert 1er - Saint-Charles,43.6145267,3.8710807,43.6166028,3.8739949,41229,0.3291369365800068,329.1369365800069,True,True,2025-12-16 10:11:13,1.0
BK035,TR0156,Observatoire,Plan Cabanes,43.6145267,3.8710807,43.6085626,3.8681304,43237,0.7044308118003476,704.4308118003476,False,True,2025-12-16 10:11:13,1.0
BK035,TR0157,Observatoire,Arceaux,43.6145267,3.8710807,43.6100217,3.8615025,43239,0.9195433059770868,919.5433059770868,False,False,2025-12-16 10:11:13,1.0
BK035,TR0160,Observatoire,Boutonnet  - Cité des Arts,43.6145267,3.8710807,43.6226771,3.868106,41233,0.9373851197481692,937.3851197481692,False,False,2025-12-16 10:11:13,1.0
BK035,TR0163,Observatoire,Stade Philippidès,43.6145267,3.8710807,43.6190802,3.8695186,41231,0.5217083734404349,521.7083734404349,False,True,2025-12-16 10:11:13,1.0
BK035,TR0183,Observatoire,Peyrou - Arc de Triomphe,43.6145267,3.8710807,43.6117993,3.8723484,44103,0.3199850353735792,319.98503537357925,True,True,2025-12-16 10:11:13,1.0
BK035,TR0182,Observatoire,Saint-Guilhem - Courreau,43.6145267,3.8710807,43.6081132,3.8735064,44204,0.7394048586778517,739.4048586778516,False,True,2025-12-16 10:11:13,1.0
BK035,TR0182,Observatoire,Saint-Guilhem - Courreau,43.6145267,3.8710807,43.6081284,3.8735437,44104,0.7385754176927852,738.5754176927852,False,True,2025-12-16 10:11:13,1.0
BK035,TR0183,Observatoire,Peyrou - Arc de Triomphe,43.6145267,3.8710807,43.611415,3.8722575,44203,0.3587414052949547,358.7414052949547,True,True,2025-12-16 10:11:13,1.0
BK035,TR0185,Observatoire,Albert 1er - Jardin des Plantes,43.6145267,3.8710807,43.6148176,3.8737832,44102,0.219955122050357,219.9551220503571,True,True,2025-12-16 10:11:13,1.0
BK035,TR0185,Observatoire,Albert 1er - Jardin des Plantes,43.6145267,3.8710807,43.6148246,3.873733,44202,0.2160764909498042,216.07649094980425,True,True,2025-12-16 10:11:13,1.0
BK034,TR0114,Nouveau Saint-Roch,Gare Saint-Roch,43.5992903,3.8756446,43.6056584,3.8801992,41135,0.7974364338594181,797.4364338594181,False,True,2025-12-16 10:11:13,1.0
BK034,TR0168,Nouveau Saint-Roch,Place Carnot,43.5992903,3.8756446,43.6036345,3.8842954,42129,0.8476832395361115,847.6832395361115,False,False,2025-12-16 10:11:13,1.0
BK034,TR0085,Nouveau Saint-Roch,Saint-Cléophas,43.5992903,3.8756446,43.594954,3.8760145,42121,0.4830937717715199,483.09377177152,False,True,2025-12-16 10:11:13,1.0
BK034,TR0084,Nouveau Saint-Roch,Mas Drevon,43.5992903,3.8756446,43.5955627,3.8679574,42117,0.7449853912223013,744.9853912223014,False,True,2025-12-16 10:11:13,1.0
BK034,TR0088,Nouveau Saint-Roch,Rondelet,43.5992903,3.8756446,43.6030665,3.8761818,42125,0.4221165199915279,422.1165199915279,False,True,2025-12-16 10:11:13,1.0
BK034,TR0086,Nouveau Saint-Roch,Lemasson,43.5992903,3.8756446,43.59358,3.8731927,42119,0.6649479329983642,664.9479329983642,False,True,2025-12-16 10:11:13,1.0
BK034,TR0087,Nouveau Saint-Roch,Nouveau Saint-Roch,43.5992903,3.8756446,43.5994208,3.8756775,42123,0.0147507959660611,14.750795966061194,True,True,2025-12-16 10:11:13,1.0
BK034,TR0107,Nouveau Saint-Roch,Gare Saint-Roch République,43.5992903,3.8756446,43.6051723,3.8797962,43231,0.7345275175428457,734.5275175428458,False,True,2025-12-16 10:11:13,1.0
BK034,TR0098,Nouveau Saint-Roch,Observatoire,43.5992903,3.8756446,43.606427,3.8766896,43233,0.7980133633964894,798.0133633964895,False,True,2025-12-16 10:11:13,1.0
BK034,TR0084,Nouveau Saint-Roch,Mas Drevon,43.5992903,3.8756446,43.5954543,3.8677984,42253,0.7623367886790121,762.3367886790121,False,True,2025-12-16 10:11:13,1.0
BK034,TR0085,Nouveau Saint-Roch,Saint-Cléophas,43.5992903,3.8756446,43.5948469,3.8758854,42249,0.4944639112059829,494.4639112059829,False,True,2025-12-16 10:11:13,1.0
BK034,TR0086,Nouveau Saint-Roch,Lemasson,43.5992903,3.8756446,43.5936982,3.8730593,42251,0.6557402443315762,655.7402443315762,False,True,2025-12-16 10:11:13,1.0
BK034,TR0087,Nouveau Saint-Roch,Nouveau Saint-Roch,43.5992903,3.8756446,43.5992903,3.8756446,42247,0.0,0.0,True,True,2025-12-16 10:11:13,1.0
BK034,TR0088,Nouveau Saint-Roch,Rondelet,43.5992903,3.8756446,43.6031345,3.8759259,42245,0.4280552586245243,428.0552586245244,False,True,2025-12-16 10:11:13,1.0
BK034,TR0098,Nouveau Saint-Roch,Observatoire,43.5992903,3.8756446,43.6063438,3.8768143,43125,0.7899482943147764,789.9482943147764,False,True,2025-12-16 10:11:13,1.0
BK034,TR0116,Nouveau Saint-Roch,Saint-Martin - Le Jam,43.5992903,3.8756446,43.5921013,3.8804566,43133,0.8883541954855938,888.3541954855938,False,False,2025-12-16 10:11:13,1.0
BK034,TR0102,Nouveau Saint-Roch,Gambetta,43.5992903,3.8756446,43.6055891,3.8739545,43123,0.7134932932169855,713.4932932169855,False,True,2025-12-16 10:11:13,1.0
BK034,TR0103,Nouveau Saint-Roch,Gambetta - Chaptal,43.5992903,3.8756446,43.6062372,3.8727299,43235,0.8073260869518105,807.3260869518106,False,False,2025-12-16 10:11:13,1.0
BK034,TR0107,Nouveau Saint-Roch,Gare Saint-Roch République,43.5992903,3.8756446,43.6052424,3.8797132,43127,0.7384876157095492,738.4876157095492,False,True,2025-12-16 10:11:13,1.0
BK034,TR0114,Nouveau Saint-Roch,Gare Saint-Roch,43.5992903,3.8756446,43.6056635,3.8802526,41221,0.7999253833015777,799.9253833015777,False,True,2025-12-16 10:11:13,1.0
BK034,TR0116,Nouveau Saint-Roch,Saint-Martin - Le Jam,43.5992903,3.8756446,43.5922458,3.8802527,43225,0.8667677829638846,866.7677829638845,False,False,2025-12-16 10:11:13,1.0
BK034,TR0168,Nouveau Saint-Roch,Place Carnot,43.5992903,3.8756446,43.6037618,3.8842324,42241,0.8517041252728319,851.7041252728319,False,False,2025-12-16 10:11:13,1.0
BK034,TR0168,Nouveau Saint-Roch,Place Carnot,43.5992903,3.8756446,43.6037042,3.8842576,Unknown,0.8496368718265853,849.6368718265853,False,False,2025-12-16 10:11:13,1.0
BK034,TR0182,Nouveau Saint-Roch,Saint-Guilhem - Courreau,43.5992903,3.8756446,43.6081132,3.8735064,44204,0.9960538841190962,996.0538841190962,False,False,2025-12-16 10:11:13,1.0
BK034,TR0182,Nouveau Saint-Roch,Saint-Guilhem - Courreau,43.5992903,3.8756446,43.6081284,3.8735437,44104,0.9972047732592432,997.2047732592432,False,False,2025-12-16 10:11:13,1.0
BK034,TR0212,Nouveau Saint-Roch,Place du 8 Mai 1945,43.5992903,3.8756446,43.6012443,3.8679343,Unknown,0.6577838333483564,657.7838333483564,False,True,2025-12-16 10:11:13,1.0
BK034,TR0212,Nouveau Saint-Roch,Place du 8 Mai 1945,43.5992903,3.8756446,43.6012189,3.8679665,Unknown,0.6544062021849701,654.4062021849702,False,True,2025-12-16 10:11:13,1.0
BK034,TR0214,Nouveau Saint-Roch,Parc Clemenceau,43.5992903,3.8756446,43.6031532,3.8717667,Unknown,0.5310420385184175,531.0420385184175,False,True,2025-12-16 10:11:13,1.0
BK034,TR0214,Nouveau Saint-Roch,Parc Clemenceau,43.5992903,3.8756446,43.6033971,3.8721461,Unknown,0.5365569333980327,536.5569333980327,False,True,2025-12-16 10:11:13,1.0
BK034,TR0215,Nouveau Saint-Roch,Gambetta - Saint-Denis,43.5992903,3.8756446,43.6050726,3.8745319,Unknown,0.6491749647196352,649.1749647196352,False,True,2025-12-16 10:11:13,1.0
BK050,TR0113,Rondelet,Comédie,43.6041463,3.8748308,43.6084079,3.8797702,41133,0.6186407597554121,618.6407597554121,False,True,2025-12-16 10:11:13,1.0
BK050,TR0114,Rondelet,Gare Saint-Roch,43.6041463,3.8748308,43.6056584,3.8801992,41135,0.4638009709597364,463.8009709597364,False,True,2025-12-16 10:11:13,1.0
BK050,TR0168,Rondelet,Place Carnot,43.6041463,3.8748308,43.6036345,3.8842954,42129,0.7642023634451767,764.2023634451766,False,True,2025-12-16 10:11:13,1.0
BK050,TR0088,Rondelet,Rondelet,43.6041463,3.8748308,43.6030665,3.8761818,42125,0.1620180717976896,162.01807179768966,True,True,2025-12-16 10:11:13,1.0
BK050,TR0087,Rondelet,Nouveau Saint-Roch,43.6041463,3.8748308,43.5994208,3.8756775,42123,0.5298562355830997,529.8562355830996,False,True,2025-12-16 10:11:13,1.0
BK050,TR0107,Rondelet,Gare Saint-Roch République,43.6041463,3.8748308,43.6051723,3.8797962,43231,0.4157630551219138,415.7630551219138,False,True,2025-12-16 10:11:13,1.0
BK050,TR0098,Rondelet,Observatoire,43.6041463,3.8748308,43.606427,3.8766896,43233,0.2944720916337657,294.47209163376573,True,True,2025-12-16 10:11:13,1.0
BK050,TR0156,Rondelet,Plan Cabanes,43.6041463,3.8748308,43.6085497,3.8680755,43121,0.7318326658259494,731.8326658259494,False,True,2025-12-16 10:11:13,1.0
BK050,TR0087,Rondelet,Nouveau Saint-Roch,43.6041463,3.8748308,43.5992903,3.8756446,42247,0.5439242481189249,543.9242481189249,False,True,2025-12-16 10:11:13,1.0
BK050,TR0088,Rondelet,Rondelet,43.6041463,3.8748308,43.6031345,3.8759259,42245,0.14294394503098,142.94394503098005,True,True,2025-12-16 10:11:13,1.0
BK050,TR0098,Rondelet,Observatoire,43.6041463,3.8748308,43.6063438,3.8768143,43125,0.2919131941869937,291.91319418699374,True,True,2025-12-16 10:11:13,1.0
BK050,TR0102,Rondelet,Gambetta,43.6041463,3.8748308,43.6055891,3.8739545,43123,0.1752621627367062,175.2621627367062,True,True,2025-12-16 10:11:13,1.0
BK050,TR0103,Rondelet,Gambetta - Chaptal,43.6041463,3.8748308,43.6062372,3.8727299,43235,0.2875235021843959,287.52350218439585,True,True,2025-12-16 10:11:13,1.0
BK050,TR0107,Rondelet,Gare Saint-Roch République,43.6041463,3.8748308,43.6052424,3.8797132,43127,0.4115810114017137,411.5810114017138,False,True,2025-12-16 10:11:13,1.0
BK050,TR0113,Rondelet,Comédie,43.6041463,3.8748308,43.6083781,3.8798137,41223,0.618372967866075,618.372967866075,False,True,2025-12-16 10:11:13,1.0
BK050,TR0114,Rondelet,Gare Saint-Roch,43.6041463,3.8748308,43.6056635,3.8802526,41221,0.4680148336459376,468.0148336459376,False,True,2025-12-16 10:11:13,1.0
BK050,TR0146,Rondelet,Du Guesclin,43.6041463,3.8748308,43.6071804,3.8833017,41138,0.7609291325566647,760.9291325566647,False,True,2025-12-16 10:11:13,1.0
BK050,TR0146,Rondelet,Du Guesclin,43.6041463,3.8748308,43.6070636,3.8831972,41218,0.7476714499213344,747.6714499213344,False,True,2025-12-16 10:11:13,1.0
BK050,TR0168,Rondelet,Place Carnot,43.6041463,3.8748308,43.6037618,3.8842324,42241,0.7582132995012631,758.2132995012631,False,True,2025-12-16 10:11:13,1.0
BK050,TR0156,Rondelet,Plan Cabanes,43.6041463,3.8748308,43.6085626,3.8681304,43237,0.7295181821141318,729.5181821141317,False,True,2025-12-16 10:11:13,1.0
BK050,TR0168,Rondelet,Place Carnot,43.6041463,3.8748308,43.6037042,3.8842576,Unknown,0.7606265964068956,760.6265964068956,False,True,2025-12-16 10:11:13,1.0
BK050,TR0183,Rondelet,Peyrou - Arc de Triomphe,43.6041463,3.8748308,43.6117993,3.8723484,44103,0.8741309015807057,874.1309015807058,False,False,2025-12-16 10:11:13,1.0
BK050,TR0182,Rondelet,Saint-Guilhem - Courreau,43.6041463,3.8748308,43.6081132,3.8735064,44204,0.4538056630622972,453.8056630622973,False,True,2025-12-16 10:11:13,1.0
BK050,TR0182,Rondelet,Saint-Guilhem - Courreau,43.6041463,3.8748308,43.6081284,3.8735437,44104,0.4547548864954556,454.7548864954556,False,True,2025-12-16 10:11:13,1.0
BK050,TR0183,Rondelet,Peyrou - Arc de Triomphe,43.6041463,3.8748308,43.611415,3.8722575,44203,0.8343753178004403,834.3753178004403,False,False,2025-12-16 10:11:13,1.0
BK050,TR0212,Rondelet,Place du 8 Mai 1945,43.6041463,3.8748308,43.6012443,3.8679343,Unknown,0.642259381247181,642.259381247181,False,True,2025-12-16 10:11:13,1.0
BK050,TR0212,Rondelet,Place du 8 Mai 1945,43.6041463,3.8748308,43.6012189,3.8679665,Unknown,0.6414476823689205,641.4476823689205,False,True,2025-12-16 10:11:13,1.0
BK050,TR0214,Rondelet,Parc Clemenceau,43.6041463,3.8748308,43.6031532,3.8717667,Unknown,0.2703048446715608,270.3048446715608,True,True,2025-12-16 10:11:13,1.0
BK050,TR0214,Rondelet,Parc Clemenceau,43.6041463,3.8748308,43.6033971,3.8721461,Unknown,0.2316668023080088,231.6668023080088,True,True,2025-12-16 10:11:13,1.0
BK050,TR0215,Rondelet,Gambetta - Saint-Denis,43.6041463,3.8748308,43.6050726,3.8745319,Unknown,0.1057742150188861,105.77421501888612,True,True,2025-12-16 10:11:13,1.0
BK041,TR0113,Plan Cabanes,Comédie,43.6084996,3.868611,43.6084079,3.8797702,41133,0.8985176568553467,898.5176568553467,False,False,2025-12-16 10:11:13,1.0
BK041,TR0114,Plan Cabanes,Gare Saint-Roch,43.6084996,3.868611,43.6056584,3.8801992,41135,0.9850575523355988,985.0575523355988,False,False,2025-12-16 10:11:13,1.0
BK041,TR0140,Plan Cabanes,Albert 1er - Saint-Charles,43.6084996,3.868611,43.6164538,3.8741502,41127,0.9905303396153936,990.5303396153936,False,False,2025-12-16 10:11:13,1.0
BK041,TR0088,Plan Cabanes,Rondelet,43.6084996,3.868611,43.6030665,3.8761818,42125,0.8582293917433013,858.2293917433012,False,False,2025-12-16 10:11:13,1.0
BK041,TR0107,Plan Cabanes,Gare Saint-Roch République,43.6084996,3.868611,43.6051723,3.8797962,43231,0.9736138580084356,973.6138580084356,False,False,2025-12-16 10:11:13,1.0
BK041,TR0098,Plan Cabanes,Observatoire,43.6084996,3.868611,43.606427,3.8766896,43233,0.6900640043791983,690.0640043791983,False,True,2025-12-16 10:11:13,1.0
BK041,TR0156,Plan Cabanes,Plan Cabanes,43.6084996,3.868611,43.6085497,3.8680755,43121,0.0434730365834093,43.47303658340935,True,True,2025-12-16 10:11:13,1.0
BK041,TR0088,Plan Cabanes,Rondelet,43.6084996,3.868611,43.6031345,3.8759259,42245,0.8383218027498428,838.3218027498428,False,False,2025-12-16 10:11:13,1.0
BK041,TR0098,Plan Cabanes,Observatoire,43.6084996,3.868611,43.6063438,3.8768143,43125,0.7026383040811208,702.6383040811209,False,True,2025-12-16 10:11:13,1.0
BK041,TR0102,Plan Cabanes,Gambetta,43.6084996,3.868611,43.6055891,3.8739545,43123,0.5383649512063454,538.3649512063454,False,True,2025-12-16 10:11:13,1.0
BK041,TR0103,Plan Cabanes,Gambetta - Chaptal,43.6084996,3.868611,43.6062372,3.8727299,43235,0.416251187687653,416.251187687653,False,True,2025-12-16 10:11:13,1.0
BK041,TR0107,Plan Cabanes,Gare Saint-Roch République,43.6084996,3.868611,43.6052424,3.8797132,43127,0.964481188943162,964.481188943162,False,False,2025-12-16 10:11:13,1.0
BK041,TR0157,Plan Cabanes,Arceaux,43.6084996,3.868611,43.609864,3.8624768,43119,0.5166537843947363,516.6537843947362,False,True,2025-12-16 10:11:13,1.0
BK041,TR0113,Plan Cabanes,Comédie,43.6084996,3.868611,43.6083781,3.8798137,41223,0.9020635105670692,902.0635105670692,False,False,2025-12-16 10:11:13,1.0
BK041,TR0114,Plan Cabanes,Gare Saint-Roch,43.6084996,3.868611,43.6056635,3.8802526,41221,0.9889498574496088,988.9498574496088,False,False,2025-12-16 10:11:13,1.0
BK041,TR0140,Plan Cabanes,Albert 1er - Saint-Charles,43.6084996,3.868611,43.6166028,3.8739949,41229,0.9998686291987492,999.8686291987492,False,False,2025-12-16 10:11:13,1.0
