departure_station,return_station,trip_count,distance_crow_m,distance_bike_osm_m,rugosite,elevation_gain_m,energy_proxy_kj
Sud De France,Nouveau Saint-Roch,72,1574.6793884787332,2992.1709584768273,1.9001778904133018,14.119115829467773,25.674706062033053
Observatoire,Les Aubes,72,1711.7249480168095,2644.873106056363,1.5451507610032158,0.0,11.675792326685816
Comédie,Hôtel du Département,72,3998.119899949729,5713.624152778901,1.4290777404776533,37.42763137817383,58.26764956623213
Place Albert 1er - St Charles,Jardin de la Lironde,72,3252.89951906152,4231.49684154538,1.3008384724918252,1.842306137084961,20.306514895434397
Euromédecine,Corum,72,4719.899996217767,5684.153156678437,1.2042952522793624,0.0,25.092694110156962
Albert 1er - Cathédrale,Malbosc,72,4008.899169854645,4772.859788313182,1.1905661844037443,44.52317428588867,60.37930011251966
Corum,Euromédecine,72,4719.899996217767,5504.6414044842195,1.1662622955772994,39.25387191772461,58.95748299625465
Voltaire,Louis Blanc,71,1519.7810450393615,2481.5471252922553,1.6328320012887019,10.9866943359375,20.654942213801878
Cité Mion,Saint-Guilhem - Courreau,71,1278.9556263753323,1702.0851773032587,1.3308398995257646,9.627731323242188,16.014179000495766
Saint-Guilhem - Courreau,Aiguelongue,71,3157.1553329376875,4040.3601810087684,1.2797470364719976,31.965499877929688,46.058509861287334
Sabines,Halles Castellane,71,3214.6093359820284,4031.8101338446827,1.254214653306545,32.95887756347656,46.89781883665081
Sabines,Place Albert 1er - St Charles,71,3806.7364244896016,4758.429088008704,1.2500022479614419,11.846603393554688,31.465451345183858
Beaux-Arts,Vert Bois,71,2266.6014067905003,2773.974902434762,1.2238476929045503,44.798383712768555,51.79820518680162
Tonnelles,Parvis Jules Ferry - Gare Saint-Roch,71,3534.7284355281354,4206.957907940774,1.1901785341289446,0.5085830688476562,19.020643676090145
Saint-Guilhem - Courreau,Cité Mion,71,1278.9556263753323,1382.641320976297,1.0810705957757258,0.0,6.103670111449864
Antigone centre,Sud De France,70,170.65699607854873,941.05091097371,5.514282640604843,9.19731330871582,12.274577166758641
Comedie Baudin,Nombre d'Or,70,445.5716166618405,1188.3147814805945,2.666944520351814,1.624135971069336,6.679765251703202
Prés d'Arènes,Nombre d'Or,70,1589.0481993387548,2503.2597808184173,1.575320233747529,12.94173812866211,22.47690089621868
Rue Jules Ferry - Gare Saint-Roch,Vert Bois,70,3439.309046379461,5166.279123707786,1.5021270418098356,46.06396675109863,63.47641543615301
Nombre d'Or,Sabines,70,3421.281243188297,4821.662492253534,1.40931485882763,7.688175201416016,28.07311895738343
Emile Combes,Place Viala,70,2003.5453361690418,2818.3512189018506,1.406682029112848,22.27881622314453,32.11157829925653
Hôtel de Ville,Les Arceaux,70,3111.551813106538,4229.36214947358,1.3592452909376538,26.25141716003418,41.847895419445294
Vert Bois,Médiathèque Emile Zola,70,3479.9061382526443,4672.508389549829,1.3427110398719038,0.0,20.626788285667722
AtelierTAM,Tonnelles,70,2863.0284452019487,3795.972990574716,1.3258593350465158,26.740699768066406,40.366686592117915
Pont de Lattes - Gare Saint-Roch,Fac de Lettres,70,3606.6343764122707,4772.784403137956,1.3233346951807528,32.789249420166016,50.01908506071709
Garcia Lorca,Deux Ponts - Gare Saint-Roch,70,1857.424661826228,2402.361978573823,1.2933832676754762,18.49675178527832,26.936009105636373
Beaux-Arts,Occitanie,70,3403.1469994183153,4042.4407345203354,1.1878536940106588,22.624780654907227,37.820773462757614
Les Arceaux,Gambetta,70,1231.790874449823,1440.7192105518418,1.1696134793946549,1.9097557067871094,8.046178268503445
Providence - Ovalie,Renouvier,70,2020.1512326503505,2326.5835298455077,1.151687800518346,12.351936340332031,21.176227587382144
Nombre d'Or,Cité Mion,69,771.9967105229529,1710.2731308278233,2.2153891428750767,7.941493988037109,14.56154577807739
Foch,Comedie Baudin,69,688.4641017185822,1407.988213798608,2.045114930878618,1.2850189208984375,7.350107175075186
Cité Mion,Halles Castellane,69,1171.574847231914,1763.2338097840889,1.5050116635314343,18.3184814453125,23.957182921358267
Vert Bois,Père Soulas,69,1987.9571338928986,2853.405088331464,1.4353453802818223,0.0,12.59635676243925
Jardin de la Lironde,Foch,69,3131.247331394454,4360.3947918578215,1.392542437686002,32.5838680267334,48.017259889459275
Emile Combes,Beaux-Arts,69,279.5983145739369,378.67560222969774,1.3543558115031515,0.0,1.6716634460430007
Antigone centre,Aiguelongue,69,3242.4440884951655,4286.818680528242,1.3220948653328286,52.78835868835449,65.53100295114011
Tonnelles,Louis Blanc,69,3072.039323221668,3789.159266090582,1.2334344933179,0.0,16.727243580156877
Plan Cabanes,Jardin de la Lironde,69,3471.457606690659,4221.1824323020255,1.2159683080001888,0.0,18.634409847397293
Halles Castellane,Malbosc,69,4499.798406486547,5132.7900037436975,1.140671101253043,40.42583465576172,58.35067088909858
Pérols Etang de l'Or,Gambetta,69,8922.731125371783,10024.926074021843,1.1235266347448225,33.81000995635986,74.10589394423957
Boutonnet,Deux Ponts - Gare Saint-Roch,68,2155.238681599321,3256.087282616334,1.5107780453346888,12.061454772949219,25.023055728146677
Parvis Jules Ferry - Gare Saint-Roch,Vert Bois,68,3439.334457611325,5166.279123707786,1.5021159434711835,46.06396675109863,63.47641543615301
Sud De France,Les Aubes,68,1114.8840597690107,1592.5615617170015,1.4284548673580992,5.645923614501953,12.01514897344348
Place Albert 1er - St Charles,Cité Mion,68,1914.1097870817637,2711.373141933254,1.4165191360663756,6.6811676025390625,17.868159611346087
Sabines,Hôtel de Ville,68,3362.129697995074,4752.3827097294725,1.41350368266978,0.0,20.979393472100757
Celleneuve,FacdesSciences,68,3821.427058902778,5243.199852707104,1.3720528409647443,16.537567138671875,37.74712377650891
Marie Caizergues,Vert Bois,68,1765.0248503222224,2269.914699290937,1.2860525441761015,36.518131256103516,42.26239652603364
Sabines,Père Soulas,68,4250.897027590849,5339.679584407233,1.2561300708414103,4.49609375,27.541616697240734
Port Marianne,Marie Caizergues,68,3821.5041673707005,4784.527413699409,1.2520010980365606,12.72153091430664,32.35313591201738
Les Aubes,Plan Cabanes,68,2183.1529784709455,2712.353083649694,1.2424017512274352,26.32058334350586,35.2121257217529
Voltaire,FacdesSciences,68,3897.6715963574197,4821.314335880325,1.2369729508217415,33.39649772644043,50.769459978417956
Antigone centre,Hôtel du Département,68,4725.066182854431,5750.148029620437,1.216945500252602,51.77691459655762,71.09786637406015
Cité Mion,Plan Cabanes,68,1515.1907409309708,1806.3988483168566,1.1921923752035075,5.1176300048828125,12.4927032472058
Parvis Jules Ferry - Gare Saint-Roch,Beaux-Arts,67,1303.003706505228,2620.920981409725,2.011445530296509,2.11895751953125,13.440883266427372
Parvis Jules Ferry - Gare Saint-Roch,Albert 1er - Cathédrale,67,1213.8789309266667,2382.4630319350667,1.962685875201995,3.576213836669922,13.674822250873229
Nombre d'Or,Hôtel du Département,67,4436.5249936436785,6076.058947082067,1.3695536384416611,48.84986877441406,69.95231136282396
Rondelet,Les Arceaux,67,1326.5208838753028,1811.3131650425562,1.3654614767548774,5.154804229736328,12.54721862151457
Antigone centre,Renouvier,67,1896.4362246617852,2563.5581501633696,1.351776620181657,17.469560623168945,26.740702528092058
Nouveau Saint-Roch,Sud De France,67,1574.6793884787332,2019.2787283986884,1.2823427696919776,0.0678863525390625,8.974042807172749
Médiathèque Emile Zola,Hôtel du Département,67,4910.727699077716,6114.56589755676,1.2451445635450602,51.40699005126953,72.37998267103019
Richter,Les Arceaux,67,3025.6065672899813,3745.9444019406587,1.238080470355364,22.276025772094727,36.203974716549475
Place Viala,Port Marianne,67,5115.696195476585,6260.241629347367,1.2237320963044709,0.0,27.635836672753953
Rue Jules Ferry - Gare Saint-Roch,Celleneuve,67,4659.36760424713,5613.844006773929,1.204851062117694,36.356346130371094,56.88133236640815
Garcia Lorca,FacdesSciences,67,5430.797617590903,6443.976657506397,1.1865617375675543,37.60402870178223,61.647531895365525
Observatoire,Cité Mion,67,1836.7251449647674,2087.76731875868,1.1366792274184978,16.372390747070312,23.671632619248573
Rue Jules Ferry - Gare Saint-Roch,Emile Combes,66,1273.529928380253,2632.1307514776836,2.066799289770422,8.159961700439453,18.823971387716227
Emile Combes,Foch,66,833.0679697432986,1355.2083287690054,1.6267680165240288,31.870624542236328,34.12114157569123
Albert 1er - Cathédrale,Nouveau Saint-Roch,66,1733.0493672207563,2656.849665973235,1.533049038432155,1.8797988891601562,13.388337289678347
Fac de Lettres,Comedie Baudin,66,3141.0340447689664,4497.366046263171,1.4318106655841634,11.586563110351562,30.083398981358165
Père Soulas,Hôtel du Département,66,1657.976665240331,2323.075733015854,1.4011510425444462,36.72325897216797,42.678183169925596
Emile Combes,Père Soulas,66,2044.8359876884622,2684.383290334287,1.3127621513394754,11.318977355957031,21.843735142755172
Marie Caizergues,Emile Combes,66,626.7481532977621,790.4636874904631,1.2612142266894264,0.0,3.48950194842665
Port Marianne,Comedie Baudin,66,2883.1580569365115,3615.14825264606,1.2538848655724832,21.541431427001953,34.978001768206056
Les Aubes,Pérols Etang de l'Or,66,8962.142977700569,9844.850376971595,1.0984928941066174,0.0,43.46009198914111
Renouvier,Gambetta,65,432.62882550564444,1144.2875388660304,2.6449636996069765,0.8327674865722656,5.786707754218745
Beaux-Arts,Parvis Jules Ferry - Gare Saint-Roch,65,1303.003706505228,2142.343705863558,1.6441577987598477,6.880170822143555,15.531879108405224
Pont de Lattes - Gare Saint-Roch,Rondelet,65,590.7082848781895,943.0560094590763,1.596483465021224,4.027996063232422,7.7194384779849985
Père Soulas,Marie Caizergues,65,1446.9557770574875,2052.566634424266,1.4185413728388725,0.0,9.061055407665922
Parvis Jules Ferry - Gare Saint-Roch,Providence - Ovalie,65,2930.1933709509394,3937.626587310695,1.34381117176332,12.13055419921875,28.0927188721733
Albert 1er - Cathédrale,Richter,65,2315.1655624489267,3109.0883091388832,1.3429226659065212,0.0,13.7250703406936
Corum,Hôtel du Département,65,3867.304119189487,4856.706893811345,1.2558378508978543,48.82206344604492,64.54493239924325
Boutonnet,Prés d'Arènes,65,3342.9689176984584,4128.073682311515,1.2348525469251384,4.046817779541016,21.796316688120946
Corum,Tonnelles,65,3415.640570325667,4211.411669859193,1.2329785828307025,46.36265182495117,59.524862112842804
AtelierTAM,Deux Ponts - Gare Saint-Roch,65,2338.812613517314,2808.373475410128,1.2007689111897881,5.744480133056641,17.46936621667372
Renouvier,Voltaire,65,1703.0290553777106,2035.3397219034732,1.1951291820162517,0.0,8.985007202342883
AtelierTAM,Cité Mion,65,2260.2036522870317,2614.185387476799,1.156614973536382,1.8589591979980469,13.181596468928804
Comedie Baudin,Place Albert 1er - St Charles,64,1066.1692317157028,2860.6973655186216,2.6831550568338245,4.968975067138672,17.01565660685869
Les Aubes,Sud De France,64,1114.8840597690107,2182.123933871481,1.957265344993441,9.314720153808594,17.85695252987326
Emile Combes,Charles Flahault,64,1147.9767971855965,1902.5535439960913,1.6573101030094255,10.390052795410156,17.572200233038377
Pont de Lattes - Gare Saint-Roch,Les Aubes,64,1807.4312634203022,2958.580989234442,1.6368982041595073,2.3712997436523438,15.154276320646101
Parvis Jules Ferry - Gare Saint-Roch,Les Aubes,64,1745.7035775878526,2660.3185043733156,1.523923384546902,6.179817199707031,17.20013664317734
Hôtel de Ville,Les Aubes,64,2340.526940886522,3513.84204162495,1.5013038219051695,10.105756759643555,24.434228335842636
Prés d'Arènes,Corum,64,2334.1806774145207,3202.4092176995596,1.3719628684642962,7.978557586669922,21.18130398480558
Marie Caizergues,Père Soulas,64,1446.9557770574875,1911.690509887897,1.3211810203180423,4.860942840576172,12.730884189844824
Garcia Lorca,AtelierTAM,64,2388.0387620510373,3148.637022494676,1.3185033143224092,31.159082412719727,41.410011997992996
Nombre d'Or,Celleneuve,64,5043.314929936632,6548.471225861545,1.298445827166265,25.944278717041016,51.8144299058413
Rue Jules Ferry - Gare Saint-Roch,Malbosc,64,5100.557380667168,6550.465389040906,1.2842646205431152,46.868751525878906,70.29745018211958
Corum,Sabines,64,3799.2432568383997,4809.010097617044,1.2657810444122333,20.438236236572266,39.2742938492001
Saint-Guilhem - Courreau,Sabines,64,2967.859075807778,3630.5183171844287,1.22327854000153,4.935394287109375,20.38438272729953
Les Aubes,Les Arceaux,64,2373.6247773375535,2862.111333694019,1.2057977153846493,20.078777313232422,30.362342972445155
Garcia Lorca,Albert 1er - Cathédrale,64,3194.8730940381724,3822.3964989801607,1.1964157531367945,20.95112419128418,35.37171689323272
Malbosc,Tonnelles,64,2131.788542991777,2493.303371830222,1.169582874449213,2.9625473022460938,13.622320748097593
Tonnelles,Sabines,64,3853.8695048801223,4268.627302692094,1.1076211317707483,0.0,18.843855227734252
Médiathèque Emile Zola,Sud De France,63,307.52631601796213,1524.3432555022432,4.956789634267295,4.894010543823242,11.050135210556192
Cité Mion,Nombre d'Or,63,771.9967105229529,1658.8963904653922,2.1488386774882122,9.610054016113281,15.80791480653589
Sud De France,Hôtel de Ville,63,1326.4540350236819,2303.651804907365,1.736699308141678,0.0,10.169470892763563
Antigone centre,Cité Mion,63,894.4659446732852,1541.0019889988425,1.7228179543064803,16.792741775512695,21.629064994035552
Renouvier,Pont de Lattes - Gare Saint-Roch,63,1161.2983762491067,1942.370541856642,1.6725852559359728,0.0,8.574594757026146
Pont de Lattes - Gare Saint-Roch,Observatoire,63,1438.2835387872678,2076.975590333525,1.4440654671503712,16.14288330078125,23.421360409787113
Hôtel du Département,Fac de Lettres,63,3102.736615508214,4429.912836224628,1.4277437582303547,17.207233428955078,34.748116609938066
Les Aubes,Hôtel de Ville,63,2340.526940886522,3259.0751524427524,1.3924535947483312,0.0,14.387187260458532
Port Marianne,Jeu de Mail des Abbés,63,3091.269125234726,4298.557943305213,1.390547949453872,9.03268814086914,26.950944400294226
Aiguelongue,Saint-Guilhem - Courreau,63,3157.1553329376875,4303.603972636571,1.3631270934750395,0.0,18.99825973720414
FacdesSciences,Celleneuve,63,3821.427058902778,5117.493991781929,1.3391578363008931,35.93133544921875,54.31495329483657
Nouveau Saint-Roch,Providence - Ovalie,63,2164.8569713695115,2751.7824533703824,1.271115131282588,9.983894348144531,20.962523960380363
Gambetta,Charles Flahault,63,1724.4874385292696,2184.464165278522,1.266732431023994,15.525066375732422,23.350398160756196
Observatoire,Hôtel du Département,63,3014.772470873977,3637.140359431006,1.2064394227324908,41.51021957397461,52.705528978570364
Père Soulas,Beaux-Arts,63,2308.2015830701976,2690.976220114573,1.1658324124945956,3.198955535888672,14.703672366331894
Celleneuve,Saint-Guilhem - Courreau,63,3920.5115545273147,4527.0220428521425,1.154701874969465,15.128852844238281,33.34180298434877
Halles Castellane,Providence - Ovalie,63,3071.8490882105966,3438.229681164409,1.1192703750844855,9.983894348144531,23.992845247477092
Beaux-Arts,Pérols Etang de l'Or,63,9205.623906150855,10262.921070888826,1.1148533956543156,0.0,45.305665067438724
Richter,Occitanie,63,5196.456260260147,5767.931286151402,1.1099739894399967,31.888906478881836,53.617248192920144
Voltaire,Sud De France,62,619.5585083851469,1157.2078137545427,1.8677942407259585,11.156349182128906,14.958434586721044
Aiguelongue,Nombre d'Or,62,3195.6477352687525,5031.8028277558415,1.574579942658376,2.373838424682617,24.308755528280447
Cité Mion,Antigone centre,62,894.4659446732852,1335.4861065867467,1.4930541677297167,0.0,5.895503417527194
Voltaire,Prés d'Arènes,62,1125.8784456353746,1656.420573373344,1.4712250507989475,0.0,7.312268621156628
Corum,Prés d'Arènes,62,2334.1806774145207,3290.5809709626988,1.4097370451234927,20.738201141357422,32.83602748401931
Hôtel de Ville,Renouvier,62,2376.484153508158,3344.117546860549,1.4071701433076982,30.505361557006836,41.695790629297235
Deux Ponts - Gare Saint-Roch,Jardin de la Lironde,62,2276.1695288584074,3040.825320714684,1.3359397365449237,9.002347946166992,21.37189637996581
Providence - Ovalie,Parvis Jules Ferry - Gare Saint-Roch,62,2930.1933709509394,3894.930564571215,1.3292401119954715,2.079303741455078,19.029988250630318
Hôtel de Ville,Tonnelles,62,4959.683689502829,6102.076079632205,1.2303357354315254,60.64455986022949,80.48069675413299
Richter,Renouvier,62,2570.5197886069977,3042.415462947336,1.1835798644429287,24.821226119995117,35.345403602524705
Albert 1er - Cathédrale,Renouvier,62,1379.0665803676598,1573.2446038066553,1.1408039511676278,13.324832916259766,18.70958328527023
Deux Ponts - Gare Saint-Roch,Pérols Etang de l'Or,62,8263.096179106926,9292.06023999632,1.124525243151727,0.0,41.019799929463765
Prés d'Arènes,Occitanie,62,5513.678130770136,6066.161095791948,1.1002022519121266,45.763065338134766,67.18327854441276
Vert Bois,Parvis Jules Ferry - Gare Saint-Roch,61,3439.334457611325,4881.759064673933,1.4193906189816723,0.0,21.550525391003077
Deux Ponts - Gare Saint-Roch,Fac de Lettres,61,3652.184154742541,4917.982008148957,1.3465865355564601,31.262100219726562,49.311739858970164
Gambetta,Marie Caizergues,61,1726.8956101202555,2262.325787137417,1.3100535862615783,12.070152282714844,20.643774637727066
Jardin de la Lironde,Pont de Lattes - Gare Saint-Roch,61,2373.7846717522802,2986.7704219286193,1.2582314046723728,20.295700073242188,31.10417162226942
Place Viala,Emile Combes,61,2003.5453361690418,2500.2356869582754,1.247905720835322,0.0,11.037290440077308
Gambetta,Halles Castellane,61,733.7529889779685,893.9207125359526,1.2182856165002869,17.827587127685547,19.686189660523535
Louis Blanc,Prés d'Arènes,61,2474.6443294046485,2911.1609394329057,1.1763956964810676,5.527851104736328,17.73185970749827
Louis Blanc,Rondelet,61,1188.9478180158897,1390.0721507667035,1.1691616147514776,19.74913787841797,23.57298734241484
Père Soulas,Rondelet,61,2514.034724932892,2804.789634022055,1.1156527020910278,7.478473663330078,18.98448823674449
Comedie Baudin,Pérols Etang de l'Or,61,8704.192045700089,9547.252553327082,1.09685683670588,0.0,42.1463463966624
Cité Mion,Sud De France,60,991.9250311860284,1503.072006907846,1.5153080723355146,1.0690078735351562,7.579138426038875
Les Arceaux,Comedie Baudin,60,1512.65615058724,2224.8314495298373,1.4708110952156035,2.076824188232422,11.655146509739874
Corum,Gambetta,60,1325.984506426392,1826.4862321034989,1.377456692179601,19.666606903076172,25.42667070634685
Jardin de la Lironde,Corum,60,2563.7319877170535,3454.9677145190926,1.3476321749199942,3.098073959350586,17.987244474455167
Hôtel de Ville,FacdesSciences,60,4719.6187333154585,6251.201717036278,1.3245141335060568,40.72504234313965,63.55206986461465
AtelierTAM,Les Arceaux,60,2174.9343480217003,2799.0815269913996,1.2869728824400688,6.117351531982422,17.757555068490817
Hôtel du Département,Saint-Guilhem - Courreau,60,3361.1731728118534,4066.8685771986484,1.2099550865439141,1.4015045166015625,19.19057967175095
Malbosc,Renouvier,60,4472.279847733318,5387.8478691351565,1.2047206464206115,4.353466033935547,27.628329579658846
Charles Flahault,Gambetta,60,1724.4874385292696,1942.5771334065666,1.126466386477883,13.78799819946289,20.748930365729073
Nombre d'Or,Emile Combes,59,1120.7040996906342,1866.3457276269248,1.6653331848630892,8.69732666015625,15.917852922861012
Parvis Jules Ferry - Gare Saint-Roch,Cité Mion,59,532.4860673000813,775.6459117402071,1.4566501536332097,6.585628509521484,9.238540288433663
Aiguelongue,Charles Flahault,59,2369.503935563225,3241.7173985335066,1.3680996051027698,0.0,14.310561455826166
Corum,Renouvier,59,1666.1714216603025,2261.3513005809164,1.3572140724437167,29.876205444335938,36.36043710321866
Pont de Lattes - Gare Saint-Roch,Jardin de la Lironde,59,2373.7846717522802,3168.6895016605868,1.3348681282542463,0.0,13.98817980508066
Les Arceaux,Hôtel de Ville,59,3111.551813106538,4139.218123212951,1.3302745291843308,0.0,18.27257840492357
Pont de Lattes - Gare Saint-Roch,Garcia Lorca,59,1891.157443609613,2432.945294933392,1.2864847943541282,4.321876525878906,14.556021789181944
Renouvier,Albert 1er - Cathédrale,59,1379.0665803676598,1700.8746324930767,1.2333520779247822,9.341808319091797,15.756393630066835
Celleneuve,Les Arceaux,59,3121.9165266706905,3828.390561043431,1.2262949788494655,7.914764404296875,23.888375624279934
Antigone centre,Tonnelles,59,4183.460997348329,5104.852805668284,1.2202463005879522,49.31750297546387,66.07779608765969
Prés d'Arènes,FacdesSciences,59,4845.2847235331055,5859.617723109473,1.20934435383123,42.32208251953125,63.23344909516092
Gambetta,Père Soulas,59,2430.1440846732517,2923.5553285465485,1.2030378556502912,1.9156303405761719,14.597345025563442
Voltaire,Occitanie,59,4703.876880709059,5486.265949815487,1.1663285602382711,27.68156623840332,48.65917586734676
Richter,Comedie Baudin,59,1515.9438373373898,1742.9090268360362,1.1497187322567892,24.35284996032715,29.195203128940523
Garcia Lorca,Renouvier,59,2314.1083724094324,2576.2289895367003,1.1132706748968502,26.05183982849121,34.37393225888466
Beaux-Arts,Emile Combes,58,279.5983145739369,528.2063023945591,1.889161253348258,1.8421192169189453,3.958173778538518
Emile Combes,Plan Cabanes,58,1294.851316593699,2125.609413215345,1.6415857063860273,22.58078384399414,29.32007681050157
Aiguelongue,Les Aubes,58,2049.8074939067546,3227.070772387757,1.574328702563791,0.0,14.245903924705756
Beaux-Arts,Marie Caizergues,58,869.685042533144,1341.9708584563762,1.5430538560805858,8.613042831420898,13.528585870517185
Cité Mion,Pont de Lattes - Gare Saint-Roch,58,404.4507870051848,557.2236622164355,1.3777292074085945,1.7723636627197266,4.0246837346697015
Jardin de la Lironde,Emile Combes,58,2817.541755450912,3751.5492909072855,1.3314973180608274,8.23661994934082,23.833326097983228
Beaux-Arts,Les Arceaux,58,1691.2321765576974,2208.6401453111316,1.3059355042585323,26.10978126525879,32.80236780057298
Vert Bois,Marie Caizergues,58,1765.0248503222224,2301.442469522171,1.3039150520186842,0.0,10.159717781705625
Parvis Jules Ferry - Gare Saint-Roch,Tonnelles,58,3534.7284355281354,4497.247985671895,1.2723036769867007,40.524871826171875,55.63251056807573
Charles Flahault,Vert Bois,58,1916.8193373494773,2363.4777681625183,1.233020620206528,34.52904510498047,40.9192665307407
AtelierTAM,Pérols Etang de l'Or,58,9342.335182449342,11310.412591042246,1.210662256294354,0.0,49.929816383156
Tonnelles,Port Marianne,58,6310.862561417378,7501.299201917888,1.188632952930787,0.0,33.114485326866514
Occitanie,Beaux-Arts,58,3403.1469994183153,3955.0119257346532,1.1621631173765534,0.0,17.45940014615563
Pérols Etang de l'Or,Occitanie,58,12565.480487480902,13566.262760647467,1.079645364470038,45.20922565460205,99.8034922873264
Rondelet,Pont de Lattes - Gare Saint-Roch,57,590.7082848781895,1248.7719364670725,2.11402475373201,0.0,5.512703713533892
Comedie Baudin,Plan Cabanes,57,1013.0792485549327,2052.68138942542,2.026180471422534,9.61737060546875,17.552738501186877
Louis Blanc,Pont de Lattes - Gare Saint-Roch,57,1198.2838227573418,1721.9240306088518,1.436991802698775,26.9798583984375,31.421950613103245
Aiguelongue,Observatoire,57,2604.049650054089,3727.178970419086,1.4313010392646195,0.0,16.453631564915057
Marie Caizergues,Hôtel de Ville,57,3008.3285217442663,4301.249241164292,1.4297804279269253,0.0,18.987864775119768
Jardin de la Lironde,Observatoire,57,3399.6592674799604,4857.411461067494,1.4287936169168243,8.473493576049805,28.92429037317683
Rue Jules Ferry - Gare Saint-Roch,AtelierTAM,57,2260.1578503795968,3081.7499933844433,1.3635109569302246,16.133319854736328,27.84849344554233
Malbosc,Vert Bois,57,3287.2362005095983,4467.10203354189,1.3589233511268173,10.983345031738281,29.417217255592405
Nombre d'Or,Père Soulas,57,2947.8814134676973,3997.4632685798783,1.3560461592237256,15.461265563964844,31.29755296557044
Rue Jules Ferry - Gare Saint-Roch,Providence - Ovalie,57,2930.2395049732318,3937.626587310695,1.3437900146481938,12.13055419921875,28.0927188721733
Jardin de la Lironde,Louis Blanc,57,2902.354689397488,3884.099907722094,1.3382581811626926,10.028860092163086,26.000839618009973
AtelierTAM,Celleneuve,57,3546.9306664347578,4646.601951880566,1.310034615520454,8.073112487792969,27.64017533204918
Place Viala,Comedie Baudin,57,2293.9841554816317,2988.841638592601,1.3029042207857278,0.0,13.194241413567038
Occitanie,Les Aubes,57,3824.201278707301,4972.359683669585,1.3002348258589562,0.0,21.950481823559386
Hôtel de Ville,Place Viala,57,3915.3067803690633,5057.5281897102,1.2917322890426148,37.34055137634277,55.29443100364872
Sabines,Celleneuve,57,4382.596146082453,5267.262421979679,1.201858954466525,25.353431701660156,45.63687481122505
Louis Blanc,Sabines,57,3700.640239835033,4390.101400404176,1.1863086157761389,19.612045288085938,36.69557741693531
Pérols Etang de l'Or,Place Viala,57,10922.024324383547,12106.562100151665,1.1084540503287128,46.685479164123535,94.6630279451242
Sud De France,Pérols Etang de l'Or,57,8259.665732669373,9021.273867516462,1.0922081061748914,0.0,39.82441348815143
Nombre d'Or,Deux Ponts - Gare Saint-Roch,56,484.44436147882874,1510.4061261442257,3.117811344802356,13.7772216796875,18.831596864859776
Emile Combes,Les Aubes,56,955.0476372540421,1396.0233601646294,1.4617316516048173,0.0,6.162745123446757
Nombre d'Or,Aiguelongue,56,3195.6477352687525,4612.729597989872,1.4434411988159712,49.91236114501953,64.43051846526404
Jardin de la Lironde,Voltaire,56,1835.265314101553,2512.77928100308,1.3691640449452953,4.356283187866211,14.938826562555176
Richter,Jeu de Mail des Abbés,56,2065.9052117273045,2817.972200406797,1.3640375097610065,13.240108489990234,24.129630064508188
Emile Combes,Jardin de la Lironde,56,2817.541755450912,3806.811375282996,1.3511108993924257,9.217700958251953,24.943476992227435
Cité Mion,Boutonnet,56,2488.4202841068563,3190.8614021633416,1.2822839544199445,1.8300399780273438,15.701799956450413
Père Soulas,Sabines,56,4250.897027590849,5445.442647837935,1.281010246188928,10.116352081298828,32.970633821459295
Renouvier,Sabines,56,2235.420749355512,2740.810452647786,1.2260825857673467,16.362998962402344,26.54619952711868
Nouveau Saint-Roch,Jardin de la Lironde,56,2983.447964233618,3621.7087227819693,1.2139339335560713,0.0,15.988033156721006
Fac de Lettres,Tonnelles,56,3255.0512801634145,3922.2535778545434,1.2049744351977254,35.971092224121094,49.073665744115395
Halles Castellane,Sabines,56,3214.6093359820284,3852.622606384727,1.1984730347358967,3.6343536376953125,20.216173322606572
Tonnelles,Voltaire,56,4182.7218407118135,4822.064593096811,1.1528532799293665,0.0,21.287004146225875
Les Aubes,Saint-Guilhem - Courreau,56,1880.6356374697198,2162.2630688185236,1.1497511935526843,33.201175689697266,38.85862833373309
Fac de Lettres,Pérols Etang de l'Or,56,11506.560386009154,12955.861808268606,1.1259543576568425,0.0,57.19365195260177
Richter,Celleneuve,56,6109.185428457893,6735.25435320132,1.1024799348579377,38.0015811920166,63.28437637663868
Antigone centre,Deux Ponts - Gare Saint-Roch,55,700.5397929895153,1314.2203865333054,1.8760110413213527,16.92226791381836,20.74229623746151
Place Albert 1er - St Charles,Sud De France,55,1491.326466566184,2603.5697117026893,1.7458080239784604,5.54296875,16.387345601686523
Nombre d'Or,Marie Caizergues,55,1692.0296725831022,2599.586928723913,1.536371950708942,10.63931655883789,20.86932908664969
Pont de Lattes - Gare Saint-Roch,Saint-Guilhem - Courreau,55,910.0400815822402,1365.8635546877788,1.5008828537672996,12.63040542602539,17.180989612807018
Voltaire,Emile Combes,55,1619.2299485740627,2348.9965084774467,1.4506874150555553,6.879003524780273,16.443117298702195
Rondelet,Louis Blanc,55,1188.9478180158897,1707.9033542436546,1.4364830216802915,0.0,7.539539357308614
Les Aubes,Observatoire,55,1711.7249480168095,2438.968668413025,1.4248601512987202,27.536762237548828,35.07903456624116
Prés d'Arènes,AtelierTAM,55,2355.873580348059,3306.844638227134,1.4036596300462683,29.076152801513672,40.26940096391011
Père Soulas,Nouveau Saint-Roch,55,2993.226645032161,4014.7770773207744,1.3412873642509078,1.898529052734375,19.39944470849174
Marie Caizergues,Tonnelles,55,2769.0435003937823,3344.990964437932,1.2079950943212863,39.12479019165039,49.309739872719376
